,t,x
0,0.0,0.0
1,0.01,0.009999500004166653
2,0.02,0.019996000133331554
3,0.03,0.029986501012469625
4,0.04,0.039968004266439115
5,0.05,0.04993751301974832
6,0.06,0.05989203239611225
7,0.07,0.06982857001772957
8,0.08,0.07974413650420956
9,0.09,0.08963574597107948
10,0.1,0.09950041652780259
11,0.11,0.10933517077523665
12,0.12,0.11913703630246394
13,0.13,0.12890304618292245
14,0.14,0.1386302394697692
15,0.15,0.14831566169040633
16,0.16,0.15795636534010032
17,0.17,0.16754941037462534
18,0.18,0.17709186470186186
19,0.19,0.18658080467228136
20,0.2,0.19601331556824833
21,0.21,0.20538649209207113
22,0.22,0.2146974388527332
23,0.23,0.22394327085123622
24,0.24,0.23312111396448712
25,0.25,0.24222810542766118
26,0.26,0.25126139431497346
27,0.27,0.26021814201879045
28,0.28,0.26909552272701587
29,0.29,0.2778907238986822
30,0.3,0.28660094673768177
31,0.31,0.29522340666457114
32,0.32,0.3037553337863811
33,0.33,0.3121939733643677
34,0.34,0.3205365862796377
35,0.35000000000000003,0.32878044949658264
36,0.36,0.3369228565240565
37,0.37,0.3449611178742327
38,0.38,0.3528925615190739
39,0.39,0.3607145333443521
40,0.4,0.3684243976011541
41,0.41000000000000003,0.37601953735480814
42,0.42,0.38349735493116943
43,0.43,0.39085527236020057
44,0.44,0.3980907318167839
45,0.45,0.4052011960587046
46,0.46,0.4121841488617416
47,0.47000000000000003,0.4190370954518046
48,0.48,0.42575756293405637
49,0.49,0.4323431007189595
50,0.5,0.4387912809451864
51,0.51,0.44509969889933315
52,0.52,0.45126597343237795
53,0.53,0.45728774737282335
54,0.54,0.4631626879364651
55,0.55,0.4688884871327282
56,0.56,0.47446286216751304
57,0.5700000000000001,0.4798835558424932
58,0.58,0.4851483369508084
59,0.59,0.4902550006690965
60,0.6,0.49520136894580696
61,0.61,0.49998529088574245
62,0.62,0.504604643130771
63,0.63,0.5090573302366557
64,0.64,0.5133412850459473
65,0.65,0.5174544690568863
66,0.66,0.521394872788261
67,0.67,0.525160516140169
68,0.68,0.528749448750631
69,0.6900000000000001,0.5321597503480036
70,0.7000000000000001,0.5353895310991419
71,0.71,0.5384369319532608
72,0.72,0.5413001249814444
73,0.73,0.5439773137117554
74,0.74,0.546466733459895
75,0.75,0.5487666516553656
76,0.76,0.5508753681630879
77,0.77,0.5527912156004263
78,0.78,0.5545125596495764
79,0.79,0.5560377993652665
80,0.8,0.5573653674777324
81,0.81,0.5584937306909151
82,0.8200000000000001,0.5594213899758431
83,0.8300000000000001,0.5601468808591517
84,0.84,0.5606687737066988
85,0.85,0.5609856740022349
86,0.86,0.5610962226210846
87,0.87,0.560999096098801
88,0.88,0.5606930068947505
89,0.89,0.5601767036505902
90,0.9,0.559448971443598
91,0.91,0.5585086320348185
92,0.92,0.5573545441119858
93,0.93,0.5559856035271874
94,0.9400000000000001,0.5544007435292323
95,0.9500000000000001,0.5525989349906893
96,0.96,0.5505791866295584
97,0.97,0.5483405452255438
98,0.98,0.545882095830893
99,0.99,0.5432029619757717
100,1.0,0.5403023058681398
101,1.01,0.537179328588099
102,1.02,0.5338332702766825
103,1.03,0.530263410319054
104,1.04,0.5264690675220896
105,1.05,0.5224496002863134
